COUNTRY,YEAR,CATEGORY,AMOUNT_BILLIONS,PERCENTAGE
South Africa,1948,Agriculture,0.076,8.13
South Africa,1949,Agriculture,0.08,8.13
South Africa,1950,Agriculture,0.084,8.13
South Africa,1951,Agriculture,0.088,8.13
South Africa,1952,Agriculture,0.092,8.13
South Africa,1953,Agriculture,0.097,8.13
South Africa,1954,Agriculture,0.102,8.13
South Africa,1955,Agriculture,0.107,8.13
South Africa,1956,Agriculture,0.112,8.13
South Africa,1957,Agriculture,0.118,8.13
South Africa,1958,Agriculture,0.124,8.13
South Africa,1959,Agriculture,0.13,8.13
South Africa,1960,Agriculture,0.136,8.13
South Africa,1961,Agriculture,0.144,8.13
South Africa,1962,Agriculture,0.153,8.13
South Africa,1963,Agriculture,0.169,8.13
South Africa,1964,Agriculture,0.187,8.13
South Africa,1965,Agriculture,0.204,8.13
South Africa,1966,Agriculture,0.222,8.13
South Africa,1967,Agriculture,0.247,8.13
South Africa,1968,Agriculture,0.267,8.13
South Africa,1969,Agriculture,0.3,8.13
South Africa,1970,Agriculture,0.331,8.13
South Africa,1971,Agriculture,0.365,8.13
South Africa,1972,Agriculture,0.382,8.13
South Africa,1973,Agriculture,0.5,8.03
South Africa,1974,Agriculture,0.684,8.3
South Africa,1975,Agriculture,0.788,8.4
South Africa,1976,Agriculture,0.783,8.27
South Africa,1977,Agriculture,0.87,8.2
South Africa,1978,Agriculture,0.982,8.06
South Africa,1979,Agriculture,1.207,8.01
South Africa,1980,Agriculture,1.562,7.97
South Africa,1981,Agriculture,1.694,7.82
South Africa,1982,Agriculture,1.721,7.78
South Africa,1983,Agriculture,2.058,7.68
South Africa,1984,Agriculture,1.767,7.42
South Africa,1985,Agriculture,1.415,7.36
South Africa,1986,Agriculture,1.691,7.36
South Africa,1987,Agriculture,2.23,7.32
South Africa,1988,Agriculture,2.417,7.29
South Africa,1989,Agriculture,2.366,7.06
South Africa,1990,Agriculture,2.857,7.19
South Africa,1991,Agriculture,2.929,7
South Africa,1992,Agriculture,3.595,7.06
South Africa,1993,Agriculture,3.723,6.99
South Africa,1994,Agriculture,3.349,6.81
South Africa,1995,Agriculture,3.665,6.59
South Africa,1996,Agriculture,3.662,6.69
South Africa,1997,Agriculture,3.469,6.41
South Africa,1998,Agriculture,3.1,6.36
South Africa,1999,Agriculture,3.088,6.49
South Africa,2000,Agriculture,3.042,6.61
South Africa,2001,Agriculture,2.835,6.93
South Africa,2002,Agriculture,2.777,7.32
South Africa,2003,Agriculture,4.518,7.46
South Africa,2004,Agriculture,6.234,7.67
South Africa,2005,Agriculture,7.352,8.01
South Africa,2006,Agriculture,7.952,8.16
South Africa,2007,Agriculture,8.969,8.32
South Africa,2008,Agriculture,9.18,8.61
South Africa,2009,Agriculture,10.218,8.58
South Africa,2010,Agriculture,13.007,8.49
South Africa,2011,Agriculture,14.625,8.28
South Africa,2012,Agriculture,13.145,8.03
South Africa,2013,Agriculture,12.752,8.2
South Africa,2014,Agriculture,12.09,8.01
South Africa,2015,Agriculture,11.651,8.04
South Africa,2016,Agriculture,10.315,7.98
South Africa,2017,Agriculture,12.341,7.84
South Africa,2018,Agriculture,13.405,7.84
South Africa,2019,Agriculture,12.876,7.69
South Africa,2020,Agriculture,11.728,7.39
South Africa,2021,Agriculture,13.203,7.32
South Africa,2022,Agriculture,12.021,7.11
South Africa,2023,Agriculture,11.234,7.1
South Africa,2024,Agriculture,12.03,7.23
South Africa,2025,Agriculture,12.652,7.14
South Africa,2026,Agriculture,13.095,7.14
South Korea,1948,Agriculture,0.051,9.58
South Korea,1949,Agriculture,0.053,9.58
South Korea,1950,Agriculture,0.056,9.58
South Korea,1951,Agriculture,0.059,9.58
South Korea,1952,Agriculture,0.062,9.58
South Korea,1953,Agriculture,0.065,9.58
South Korea,1954,Agriculture,0.068,9.58
South Korea,1955,Agriculture,0.072,9.58
South Korea,1956,Agriculture,0.075,9.58
South Korea,1957,Agriculture,0.079,9.58
South Korea,1958,Agriculture,0.083,9.58
South Korea,1959,Agriculture,0.087,9.58
South Korea,1960,Agriculture,0.091,9.58
South Korea,1961,Agriculture,0.056,9.58
South Korea,1962,Agriculture,0.065,9.58
South Korea,1963,Agriculture,0.092,9.58
South Korea,1964,Agriculture,0.08,9.58
South Korea,1965,Agriculture,0.072,9.58
South Korea,1966,Agriculture,0.091,9.58
South Korea,1967,Agriculture,0.113,9.58
South Korea,1968,Agriculture,0.142,9.58
South Korea,1969,Agriculture,0.178,9.58
South Korea,1970,Agriculture,0.209,9.58
South Korea,1971,Agriculture,0.23,9.58
South Korea,1972,Agriculture,0.253,9.58
South Korea,1973,Agriculture,0.319,9.46
South Korea,1974,Agriculture,0.452,9.49
South Korea,1975,Agriculture,0.502,9.46
South Korea,1976,Agriculture,0.677,9.29
South Korea,1977,Agriculture,0.861,9.18
South Korea,1978,Agriculture,1.157,9.13
South Korea,1979,Agriculture,1.48,9.06
South Korea,1980,Agriculture,1.417,8.87
South Korea,1981,Agriculture,1.571,8.81
South Korea,1982,Agriculture,1.705,8.89
South Korea,1983,Agriculture,1.912,8.89
South Korea,1984,Agriculture,2.1,8.77
South Korea,1985,Agriculture,2.179,8.75
South Korea,1986,Agriculture,2.508,8.71
South Korea,1987,Agriculture,3.237,8.86
South Korea,1988,Agriculture,4.433,8.99
South Korea,1989,Agriculture,5.736,9.4
South Korea,1990,Agriculture,6.484,9.25
South Korea,1991,Agriculture,7.673,9.38
South Korea,1992,Agriculture,8.243,9.36
South Korea,1993,Agriculture,9.279,9.53
South Korea,1994,Agriculture,10.81,9.4
South Korea,1995,Agriculture,13.297,9.45
South Korea,1996,Agriculture,14.815,9.78
South Korea,1997,Agriculture,13.858,9.8
South Korea,1998,Agriculture,9.459,9.92
South Korea,1999,Agriculture,12.154,9.82
South Korea,2000,Agriculture,14.082,9.82
South Korea,2001,Agriculture,13.485,9.9
South Korea,2002,Agriculture,15.616,10.01
South Korea,2003,Agriculture,18.568,10.62
South Korea,2004,Agriculture,20.568,10.41
South Korea,2005,Agriculture,23.672,10.15
South Korea,2006,Agriculture,26.258,9.99
South Korea,2007,Agriculture,28.98,9.89
South Korea,2008,Agriculture,25.91,9.89
South Korea,2009,Agriculture,23.759,10.07
South Korea,2010,Agriculture,27.798,9.71
South Korea,2011,Agriculture,30.68,9.78
South Korea,2012,Agriculture,31.535,9.84
South Korea,2013,Agriculture,33.709,9.79
South Korea,2014,Agriculture,36.304,9.72
South Korea,2015,Agriculture,35.981,9.74
South Korea,2016,Agriculture,36.876,9.73
South Korea,2017,Agriculture,40.06,9.76
South Korea,2018,Agriculture,42.687,9.75
South Korea,2019,Agriculture,41.311,9.83
South Korea,2020,Agriculture,42.151,10.07
South Korea,2021,Agriculture,46.476,9.97
South Korea,2022,Agriculture,43.357,10.04
South Korea,2023,Agriculture,42.327,9.56
South Korea,2024,Agriculture,43.029,9.56
South Korea,2025,Agriculture,42.96,9.56
South Korea,2026,Agriculture,44.463,9.56
Spain,1946,Agriculture,0.166,5.87
Spain,1947,Agriculture,0.174,5.87
Spain,1948,Agriculture,0.183,5.87
Spain,1949,Agriculture,0.192,5.87
Spain,1950,Agriculture,0.201,5.87
Spain,1951,Agriculture,0.212,5.87
Spain,1952,Agriculture,0.222,5.87
Spain,1953,Agriculture,0.233,5.87
Spain,1954,Agriculture,0.245,5.87
Spain,1955,Agriculture,0.257,5.87
Spain,1956,Agriculture,0.27,5.87
Spain,1957,Agriculture,0.284,5.87
Spain,1958,Agriculture,0.298,5.87
Spain,1959,Agriculture,0.313,5.87
Spain,1960,Agriculture,0.328,5.87
Spain,1961,Agriculture,0.376,5.87
Spain,1962,Agriculture,0.439,5.87
Spain,1963,Agriculture,0.519,5.87
Spain,1964,Agriculture,0.58,5.87
Spain,1965,Agriculture,0.673,5.87
Spain,1966,Agriculture,0.781,5.87
Spain,1967,Agriculture,0.86,5.87
Spain,1968,Agriculture,0.856,5.87
Spain,1969,Agriculture,0.98,5.87
Spain,1970,Agriculture,1.082,5.87
Spain,1971,Agriculture,1.231,5.87
Spain,1972,Agriculture,1.561,5.87
Spain,1973,Agriculture,2.076,5.87
Spain,1974,Agriculture,2.568,5.87
Spain,1975,Agriculture,3.03,5.87
Spain,1976,Agriculture,3.128,5.87
Spain,1977,Agriculture,3.496,5.87
Spain,1978,Agriculture,4.239,5.87
Spain,1979,Agriculture,5.665,5.87
Spain,1980,Agriculture,6.144,5.87
Spain,1981,Agriculture,5.353,5.87
Spain,1982,Agriculture,5.174,5.87
Spain,1983,Agriculture,4.512,5.87
Spain,1984,Agriculture,4.543,5.87
Spain,1985,Agriculture,4.772,5.87
Spain,1986,Agriculture,6.634,5.87
Spain,1987,Agriculture,8.414,5.87
Spain,1988,Agriculture,9.794,5.79
Spain,1989,Agriculture,10.668,5.72
Spain,1990,Agriculture,13.849,5.74
Spain,1991,Agriculture,14.949,5.76
Spain,1992,Agriculture,16.427,5.79
Spain,1993,Agriculture,13.577,5.75
Spain,1994,Agriculture,13.671,5.73
Spain,1995,Agriculture,15.726,5.69
Spain,1996,Agriculture,16.445,5.69
Spain,1997,Agriculture,15.153,5.71
Spain,1998,Agriculture,15.898,5.71
Spain,1999,Agriculture,16.244,5.69
Spain,2000,Agriculture,15.314,5.69
Spain,2001,Agriculture,16.047,5.68
Spain,2002,Agriculture,18.12,5.68
Spain,2003,Agriculture,22.513,5.51
Spain,2004,Agriculture,26.575,5.52
Spain,2005,Agriculture,28.474,5.48
Spain,2006,Agriculture,30.89,5.44
Spain,2007,Agriculture,36.284,5.46
Spain,2008,Agriculture,39.978,5.43
Spain,2009,Agriculture,36.771,5.46
Spain,2010,Agriculture,35.15,5.47
Spain,2011,Agriculture,36.884,5.51
Spain,2012,Agriculture,34.499,5.76
Spain,2013,Agriculture,34.756,5.67
Spain,2014,Agriculture,35.031,5.64
Spain,2015,Agriculture,30.124,5.55
Spain,2016,Agriculture,30.765,5.5
Spain,2017,Agriculture,32.416,5.45
Spain,2018,Agriculture,35.369,5.49
Spain,2019,Agriculture,34.61,5.48
Spain,2020,Agriculture,32.154,5.54
Spain,2021,Agriculture,36.232,5.51
Spain,2022,Agriculture,35.794,5.49
Spain,2023,Agriculture,40.301,5.53
Spain,2024,Agriculture,42.943,5.53
Spain,2025,Agriculture,47.442,5.53
Spain,2026,Agriculture,49.103,5.53
Sweden,1946,Agriculture,0.185,7.07
Sweden,1947,Agriculture,0.195,7.07
Sweden,1948,Agriculture,0.204,7.07
Sweden,1949,Agriculture,0.215,7.07
Sweden,1950,Agriculture,0.225,7.07
Sweden,1951,Agriculture,0.237,7.07
Sweden,1952,Agriculture,0.248,7.07
Sweden,1953,Agriculture,0.261,7.07
Sweden,1954,Agriculture,0.274,7.07
Sweden,1955,Agriculture,0.288,7.07
Sweden,1956,Agriculture,0.302,7.07
Sweden,1957,Agriculture,0.317,7.07
Sweden,1958,Agriculture,0.333,7.07
Sweden,1959,Agriculture,0.35,7.07
Sweden,1960,Agriculture,0.367,7.07
Sweden,1961,Agriculture,0.399,7.07
Sweden,1962,Agriculture,0.433,7.07
Sweden,1963,Agriculture,0.469,7.07
Sweden,1964,Agriculture,0.523,7.07
Sweden,1965,Agriculture,0.575,7.07
Sweden,1966,Agriculture,0.626,7.07
Sweden,1967,Agriculture,0.679,7.07
Sweden,1968,Agriculture,0.721,7.07
Sweden,1969,Agriculture,0.783,7.07
Sweden,1970,Agriculture,0.877,7.07
Sweden,1971,Agriculture,0.957,7.07
Sweden,1972,Agriculture,1.127,7.07
Sweden,1973,Agriculture,1.362,7.06
Sweden,1974,Agriculture,1.594,7.06
Sweden,1975,Agriculture,2.013,7
Sweden,1976,Agriculture,2.372,7.04
Sweden,1977,Agriculture,2.783,7.01
Sweden,1978,Agriculture,3.288,6.98
Sweden,1979,Agriculture,4.055,6.94
Sweden,1980,Agriculture,4.55,6.72
Sweden,1981,Agriculture,4.285,6.41
Sweden,1982,Agriculture,3.932,6.55
Sweden,1983,Agriculture,3.496,6.05
Sweden,1984,Agriculture,3.388,5.82
Sweden,1985,Agriculture,3.521,5.62
Sweden,1986,Agriculture,4.712,5.93
Sweden,1987,Agriculture,5.599,6.05
Sweden,1988,Agriculture,6.442,6.37
Sweden,1989,Agriculture,6.791,6.48
Sweden,1990,Agriculture,8.378,6.43
Sweden,1991,Agriculture,9.407,6.62
Sweden,1992,Agriculture,10.829,6.78
Sweden,1993,Agriculture,8.899,6.68
Sweden,1994,Agriculture,8.427,6.2
Sweden,1995,Agriculture,10.387,6.45
Sweden,1996,Agriculture,10.383,6.27
Sweden,1997,Agriculture,8.736,6.01
Sweden,1998,Agriculture,8.844,6.16
Sweden,1999,Agriculture,8.855,6.27
Sweden,2000,Agriculture,8.103,6.31
Sweden,2001,Agriculture,7.341,6.44
Sweden,2002,Agriculture,8.074,6.36
Sweden,2003,Agriculture,10.538,6.61
Sweden,2004,Agriculture,11.871,6.66
Sweden,2005,Agriculture,12.287,6.69
Sweden,2006,Agriculture,12.825,6.7
Sweden,2007,Agriculture,14.476,6.68
Sweden,2008,Agriculture,15.527,6.72
Sweden,2009,Agriculture,14.097,6.76
Sweden,2010,Agriculture,15.792,6.81
Sweden,2011,Agriculture,16.758,6.4
Sweden,2012,Agriculture,16.071,6.26
Sweden,2013,Agriculture,17.641,6.33
Sweden,2014,Agriculture,17.152,6.31
Sweden,2015,Agriculture,14.444,6.29
Sweden,2016,Agriculture,14.636,6.28
Sweden,2017,Agriculture,15.182,6.27
Sweden,2018,Agriculture,15.597,6.26
Sweden,2019,Agriculture,14.696,6.23
Sweden,2020,Agriculture,17.001,6.32
Sweden,2021,Agriculture,18.424,6.21
Sweden,2022,Agriculture,16.264,6.15
Sweden,2023,Agriculture,16.162,6.07
Sweden,2024,Agriculture,16.633,5.98
Sweden,2025,Agriculture,18.397,5.98
Sweden,2026,Agriculture,19.041,5.98
Switzerland,1946,Agriculture,0.078,6.92
Switzerland,1947,Agriculture,0.082,6.92
Switzerland,1948,Agriculture,0.086,6.92
Switzerland,1949,Agriculture,0.09,6.92
Switzerland,1950,Agriculture,0.095,6.92
Switzerland,1951,Agriculture,0.099,6.92
Switzerland,1952,Agriculture,0.104,6.92
Switzerland,1953,Agriculture,0.11,6.92
Switzerland,1954,Agriculture,0.115,6.92
Switzerland,1955,Agriculture,0.121,6.92
Switzerland,1956,Agriculture,0.127,6.92
Switzerland,1957,Agriculture,0.133,6.92
Switzerland,1958,Agriculture,0.14,6.92
Switzerland,1959,Agriculture,0.147,6.92
Switzerland,1960,Agriculture,0.154,6.92
Switzerland,1961,Agriculture,0.173,6.92
Switzerland,1962,Agriculture,0.192,6.92
Switzerland,1963,Agriculture,0.212,6.92
Switzerland,1964,Agriculture,0.235,6.92
Switzerland,1965,Agriculture,0.249,6.92
Switzerland,1966,Agriculture,0.267,6.92
Switzerland,1967,Agriculture,0.287,6.92
Switzerland,1968,Agriculture,0.307,6.92
Switzerland,1969,Agriculture,0.332,6.92
Switzerland,1970,Agriculture,0.37,6.92
Switzerland,1971,Agriculture,0.445,6.92
Switzerland,1972,Agriculture,0.546,6.92
Switzerland,1973,Agriculture,0.82,6.93
Switzerland,1974,Agriculture,0.992,6.92
Switzerland,1975,Agriculture,1.319,6.9
Switzerland,1976,Agriculture,1.552,6.92
Switzerland,1977,Agriculture,1.667,6.86
Switzerland,1978,Agriculture,2.292,6.86
Switzerland,1979,Agriculture,2.595,6.87
Switzerland,1980,Agriculture,2.7,6.86
Switzerland,1981,Agriculture,2.364,6.83
Switzerland,1982,Agriculture,2.546,6.86
Switzerland,1983,Agriculture,2.607,6.88
Switzerland,1984,Agriculture,2.509,6.9
Switzerland,1985,Agriculture,2.033,6.77
Switzerland,1986,Agriculture,2.906,6.75
Switzerland,1987,Agriculture,3.655,6.78
Switzerland,1988,Agriculture,3.914,6.71
Switzerland,1989,Agriculture,3.801,6.75
Switzerland,1990,Agriculture,4.739,6.59
Switzerland,1991,Agriculture,5.194,6.64
Switzerland,1992,Agriculture,5.954,6.73
Switzerland,1993,Agriculture,6.294,6.82
Switzerland,1994,Agriculture,7.006,6.82
Switzerland,1995,Agriculture,8.187,6.83
Switzerland,1996,Agriculture,8.305,6.92
Switzerland,1997,Agriculture,7.371,7
Switzerland,1998,Agriculture,7.564,6.98
Switzerland,1999,Agriculture,7.756,7.03
Switzerland,2000,Agriculture,7.017,7.04
Switzerland,2001,Agriculture,6.66,6.88
Switzerland,2002,Agriculture,8.074,6.95
Switzerland,2003,Agriculture,8.745,6.83
Switzerland,2004,Agriculture,9.692,6.85
Switzerland,2005,Agriculture,9.845,6.85
Switzerland,2006,Agriculture,9.78,6.8
Switzerland,2007,Agriculture,10.614,6.86
Switzerland,2008,Agriculture,11.849,6.84
Switzerland,2009,Agriculture,12.509,6.92
Switzerland,2010,Agriculture,13.416,6.95
Switzerland,2011,Agriculture,15.913,6.93
Switzerland,2012,Agriculture,15.152,6.93
Switzerland,2013,Agriculture,16.047,7.02
Switzerland,2014,Agriculture,16.416,7.01
Switzerland,2015,Agriculture,15.988,7
Switzerland,2016,Agriculture,16.005,7
Switzerland,2017,Agriculture,16.129,6.99
Switzerland,2018,Agriculture,16.37,7
Switzerland,2019,Agriculture,16.336,6.97
Switzerland,2020,Agriculture,20.586,7.18
Switzerland,2021,Agriculture,21.137,7.09
Switzerland,2022,Agriculture,18.256,6.94
Switzerland,2023,Agriculture,20.132,6.98
Switzerland,2024,Agriculture,21.001,6.97
Switzerland,2025,Agriculture,22.595,6.97
Switzerland,2026,Agriculture,23.386,6.97
Thailand,1946,Agriculture,0.017,7.16
Thailand,1947,Agriculture,0.018,7.16
Thailand,1948,Agriculture,0.019,7.16
Thailand,1949,Agriculture,0.02,7.16
Thailand,1950,Agriculture,0.021,7.16
Thailand,1951,Agriculture,0.022,7.16
Thailand,1952,Agriculture,0.023,7.16
Thailand,1953,Agriculture,0.024,7.16
Thailand,1954,Agriculture,0.026,7.16
Thailand,1955,Agriculture,0.027,7.16
Thailand,1956,Agriculture,0.028,7.16
Thailand,1957,Agriculture,0.03,7.16
Thailand,1958,Agriculture,0.031,7.16
Thailand,1959,Agriculture,0.033,7.16
Thailand,1960,Agriculture,0.034,7.16
Thailand,1961,Agriculture,0.038,7.16
Thailand,1962,Agriculture,0.041,7.16
Thailand,1963,Agriculture,0.044,7.16
Thailand,1964,Agriculture,0.048,7.16
Thailand,1965,Agriculture,0.054,7.16
Thailand,1966,Agriculture,0.065,7.16
Thailand,1967,Agriculture,0.07,7.16
Thailand,1968,Agriculture,0.075,7.16
Thailand,1969,Agriculture,0.083,7.16
Thailand,1970,Agriculture,0.088,7.16
Thailand,1971,Agriculture,0.091,7.16
Thailand,1972,Agriculture,0.101,7.16
Thailand,1973,Agriculture,0.128,7.13
Thailand,1974,Agriculture,0.139,7.08
Thailand,1975,Agriculture,0.187,7.26
Thailand,1976,Agriculture,0.232,7.55
Thailand,1977,Agriculture,0.252,7.46
Thailand,1978,Agriculture,0.324,7.47
Thailand,1979,Agriculture,0.387,7.31
Thailand,1980,Agriculture,0.502,7.3
Thailand,1981,Agriculture,0.518,6.96
Thailand,1982,Agriculture,0.572,6.91
Thailand,1983,Agriculture,0.582,6.48
Thailand,1984,Agriculture,0.608,6.43
Thailand,1985,Agriculture,0.565,6.16
Thailand,1986,Agriculture,0.573,5.89
Thailand,1987,Agriculture,0.612,5.87
Thailand,1988,Agriculture,0.647,5.78
Thailand,1989,Agriculture,0.736,5.88
Thailand,1990,Agriculture,0.888,6.38
Thailand,1991,Agriculture,1.096,6.91
Thailand,1992,Agriculture,1.307,7.36
Thailand,1993,Agriculture,1.56,7.71
Thailand,1994,Agriculture,1.813,7.95
Thailand,1995,Agriculture,2.095,8.27
Thailand,1996,Agriculture,2.401,8.47
Thailand,1997,Agriculture,2.353,8.55
Thailand,1998,Agriculture,2.422,9.35
Thailand,1999,Agriculture,3.117,9.09
Thailand,2000,Agriculture,1.624,6.87
Thailand,2001,Agriculture,2.069,7.89
Thailand,2002,Agriculture,3.567,9.5
Thailand,2003,Agriculture,2.519,8.04
Thailand,2004,Agriculture,3.001,8.09
Thailand,2005,Agriculture,3.373,8.4
Thailand,2006,Agriculture,3.595,7.77
Thailand,2007,Agriculture,5.213,8.65
Thailand,2008,Agriculture,5.823,8.46
Thailand,2009,Agriculture,6.098,8.49
Thailand,2010,Agriculture,7.213,8.77
Thailand,2011,Agriculture,7.767,7.79
Thailand,2012,Agriculture,8.222,8.02
Thailand,2013,Agriculture,9.863,8.55
Thailand,2014,Agriculture,9.316,8.26
Thailand,2015,Agriculture,8.999,8.35
Thailand,2016,Agriculture,9.456,8.4
Thailand,2017,Agriculture,10.32,8.54
Thailand,2018,Agriculture,11.652,8.73
Thailand,2019,Agriculture,12.219,8.69
Thailand,2020,Agriculture,14.81,9.36
Thailand,2021,Agriculture,16.226,9.21
Thailand,2022,Agriculture,13.398,8.78
Thailand,2023,Agriculture,13.323,8.98
Thailand,2024,Agriculture,13.976,9.2
Thailand,2025,Agriculture,15.349,9.27
Thailand,2026,Agriculture,15.886,9.27
Turkey,1946,Agriculture,0.08,9.22
Turkey,1947,Agriculture,0.084,9.22
Turkey,1948,Agriculture,0.088,9.22
Turkey,1949,Agriculture,0.093,9.22
Turkey,1950,Agriculture,0.097,9.22
Turkey,1951,Agriculture,0.102,9.22
Turkey,1952,Agriculture,0.107,9.22
Turkey,1953,Agriculture,0.113,9.22
Turkey,1954,Agriculture,0.118,9.22
Turkey,1955,Agriculture,0.124,9.22
Turkey,1956,Agriculture,0.13,9.22
Turkey,1957,Agriculture,0.137,9.22
Turkey,1958,Agriculture,0.144,9.22
Turkey,1959,Agriculture,0.151,9.22
Turkey,1960,Agriculture,0.158,9.22
Turkey,1961,Agriculture,0.167,9.22
Turkey,1962,Agriculture,0.187,9.22
Turkey,1963,Agriculture,0.217,9.22
Turkey,1964,Agriculture,0.234,9.22
Turkey,1965,Agriculture,0.25,9.22
Turkey,1966,Agriculture,0.295,9.22
Turkey,1967,Agriculture,0.327,9.22
Turkey,1968,Agriculture,0.366,9.22
Turkey,1969,Agriculture,0.407,9.22
Turkey,1970,Agriculture,0.374,9.22
Turkey,1971,Agriculture,0.338,9.22
Turkey,1972,Agriculture,0.432,9.22
Turkey,1973,Agriculture,0.551,9.2
Turkey,1974,Agriculture,0.608,9.18
Turkey,1975,Agriculture,0.918,9.2
Turkey,1976,Agriculture,1.016,9.21
Turkey,1977,Agriculture,1.322,9.29
Turkey,1978,Agriculture,1.502,9.32
Turkey,1979,Agriculture,2.378,9.31
Turkey,1980,Agriculture,1.778,9.3
Turkey,1981,Agriculture,1.502,8.81
Turkey,1982,Agriculture,1.407,8.57
Turkey,1983,Agriculture,1.351,8.57
Turkey,1984,Agriculture,1.325,8.28
Turkey,1985,Agriculture,1.408,8.22
Turkey,1986,Agriculture,1.167,7.41
Turkey,1987,Agriculture,1.358,7.08
Turkey,1988,Agriculture,1.405,7.03
Turkey,1989,Agriculture,1.716,7.02
Turkey,1990,Agriculture,2.326,6.63
Turkey,1991,Agriculture,3.291,7.44
Turkey,1992,Agriculture,3.556,7.78
Turkey,1993,Agriculture,4.7,7.46
Turkey,1994,Agriculture,2.884,6.61
Turkey,1995,Agriculture,4.208,7.79
Turkey,1996,Agriculture,5.383,7.74
Turkey,1997,Agriculture,4.336,5.44
Turkey,1998,Agriculture,3.534,3.85
Turkey,1999,Agriculture,8.447,7.17
Turkey,2000,Agriculture,9.042,7.17
Turkey,2001,Agriculture,6.617,7.13
Turkey,2002,Agriculture,7.681,6.95
Turkey,2003,Agriculture,9.916,6.85
Turkey,2004,Agriculture,12.651,6.72
Turkey,2005,Agriculture,15.632,6.7
Turkey,2006,Agriculture,17.108,6.66
Turkey,2007,Agriculture,20.758,6.6
Turkey,2008,Agriculture,23.348,6.56
Turkey,2009,Agriculture,25.211,7.17
Turkey,2010,Agriculture,29.636,7.62
Turkey,2011,Agriculture,29.951,7.73
Turkey,2012,Agriculture,31.568,7.96
Turkey,2013,Agriculture,34.697,8.17
Turkey,2014,Agriculture,34.103,8.12
Turkey,2015,Agriculture,31.585,8.31
Turkey,2016,Agriculture,33.722,8.31
Turkey,2017,Agriculture,34.654,8.35
Turkey,2018,Agriculture,32.941,8.28
Turkey,2019,Agriculture,34.952,8.48
Turkey,2020,Agriculture,30.49,8.16
Turkey,2021,Agriculture,30.396,7.87
Turkey,2022,Agriculture,30.038,7.33
Turkey,2023,Agriculture,45.51,7.93
Turkey,2024,Agriculture,54.199,7.93
Turkey,2025,Agriculture,63.697,7.93
Turkey,2026,Agriculture,65.926,7.93
UK,1936,Agriculture,0.392,5.13
UK,1937,Agriculture,0.412,5.13
UK,1938,Agriculture,0.433,5.13
UK,1939,Agriculture,0.454,5.13
UK,1940,Agriculture,0.477,5.13
UK,1941,Agriculture,0.501,5.13
UK,1942,Agriculture,0.526,5.13
UK,1943,Agriculture,0.552,5.13
UK,1944,Agriculture,0.58,5.13
UK,1945,Agriculture,0.609,5.13
UK,1946,Agriculture,0.639,5.13
UK,1947,Agriculture,0.671,5.13
