COUNTRY,YEAR,TOTAL_BUDGET,PCT_DEFENSE,PCT_EDUCATION,PCT_HEALTH,PCT_SOCIAL_WELFARE,PCT_INFRASTRUCTURE,PCT_AGRICULTURE,PCT_INTEREST,PCT_STATE_TRANSFERS,PCT_ADMIN,AMT_DEFENSE,AMT_EDUCATION,AMT_HEALTH,AMT_SOCIAL_WELFARE,AMT_INFRASTRUCTURE
Philippines,1979,6.727,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,0.84,1.025,0.439,0.266,0.532
Philippines,1980,7.94,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,0.991,1.21,0.518,0.314,0.628
Philippines,1981,8.727,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,1.089,1.33,0.569,0.346,0.69
Philippines,1982,9.095,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,1.135,1.386,0.593,0.36,0.719
Philippines,1983,8.136,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,1.015,1.24,0.53,0.322,0.644
Philippines,1984,7.699,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,0.961,1.173,0.502,0.305,0.609
Philippines,1985,7.534,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,0.94,1.148,0.491,0.298,0.596
Philippines,1986,7.324,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,0.914,1.116,0.477,0.29,0.579
Philippines,1987,8.143,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,1.016,1.241,0.531,0.322,0.644
Philippines,1988,9.298,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,1.16,1.417,0.606,0.368,0.736
Philippines,1989,10.454,12.48,15.24,6.52,3.96,7.91,3.96,39.38,3.96,6.59,1.305,1.593,0.682,0.414,0.827
Philippines,1990,10.884,10.01,15.24,6.52,4.33,8.65,4.33,39.38,4.33,7.21,1.089,1.659,0.71,0.471,0.941
Philippines,1991,10.642,9.77,15.24,6.52,4.64,9.28,4.64,37.54,4.64,7.73,1.04,1.622,0.694,0.494,0.988
Philippines,1992,12.577,9.69,15.24,6.52,4.83,9.67,4.83,36.32,4.83,8.06,1.219,1.917,0.82,0.607,1.216
Philippines,1993,12.672,10.75,15.24,6.52,5.23,10.46,5.23,32.61,5.23,8.72,1.362,1.931,0.826,0.663,1.326
Philippines,1994,16.833,9.67,15.24,6.52,6.08,12.15,6.08,28.07,6.08,10.13,1.628,2.565,1.098,1.023,2.045
Philippines,1995,19.476,10.52,15.24,6.52,5.95,11.9,5.95,28.07,5.95,9.91,2.049,2.968,1.27,1.159,2.318
Philippines,1996,21.778,10.12,17.57,6.52,5.66,11.32,5.66,28.07,5.66,9.43,2.204,3.826,1.42,1.233,2.465
Philippines,1997,21.653,8.26,15.17,6.52,6.3,12.6,6.3,28.07,6.3,10.5,1.789,3.285,1.412,1.364,2.728
Philippines,1998,17.14,8.09,18.18,6.52,5.87,11.74,5.87,28.07,5.87,9.79,1.387,3.116,1.118,1.006,2.012
Philippines,1999,19.705,7.55,15.21,6.52,6.4,12.8,6.4,28.07,6.4,10.66,1.488,2.997,1.285,1.261,2.522
Philippines,2000,19.252,7.48,15.21,6.52,6.41,12.82,6.41,28.07,6.41,10.68,1.44,2.928,1.255,1.234,2.468
Philippines,2001,18.936,6.77,13.92,5.5,6.53,13.06,6.53,30.28,6.53,10.88,1.282,2.636,1.041,1.237,2.473
Philippines,2002,20.06,6.92,14.07,4.75,6.88,13.75,6.88,28.41,6.88,11.46,1.388,2.822,0.953,1.38,2.758
Philippines,2003,20.792,7.32,14.38,5.46,6.21,12.42,6.21,31.44,6.21,10.35,1.522,2.99,1.135,1.291,2.582
Philippines,2004,21.224,6.76,12.75,5.62,6.09,12.17,6.09,34.3,6.09,10.14,1.435,2.706,1.193,1.293,2.583
Philippines,2005,25.98,6.82,12.42,6.61,6.28,12.55,6.28,32.31,6.28,10.46,1.772,3.227,1.717,1.632,3.261
Philippines,2006,27.259,6.89,13.27,6.63,5.9,11.8,5.9,33.86,5.9,9.84,1.878,3.617,1.807,1.608,3.217
Philippines,2007,31.739,7.1,13.67,6.46,6.75,13.51,6.75,27.74,6.75,11.26,2.253,4.339,2.05,2.142,4.288
Philippines,2008,36.141,6.99,14.44,6.51,6.93,13.86,6.93,25.87,6.93,11.55,2.526,5.219,2.353,2.505,5.009
Philippines,2009,37.409,6.26,13.21,6.64,7.52,15.05,7.52,23.73,7.52,12.54,2.342,4.942,2.484,2.813,5.63
Philippines,2010,42.111,6.38,15.52,7.18,7.13,14.27,7.13,23.36,7.13,11.89,2.687,6.536,3.024,3.002,6.009
Philippines,2011,46.399,6.7,15.52,6.17,7.65,15.3,7.65,20.63,7.65,12.75,3.109,7.201,2.863,3.55,7.099
Philippines,2012,51.981,6.25,15.52,6.2,7.64,15.27,7.64,21.13,7.64,12.73,3.249,8.067,3.223,3.971,7.937
Philippines,2013,54.936,6.87,15.52,6.47,7.61,15.22,7.61,20.41,7.61,12.69,3.774,8.526,3.554,4.181,8.361
Philippines,2014,55.884,6.2,15.52,7.51,7.75,15.49,7.75,19.14,7.75,12.91,3.465,8.673,4.197,4.331,8.656
Philippines,2015,60.509,6.12,15.15,8.26,8.07,16.14,8.07,16.69,8.07,13.45,3.703,9.167,4.998,4.883,9.766
Philippines,2016,62.72,5.5,16.64,7.75,8.24,16.48,8.24,15.16,8.24,13.74,3.45,10.437,4.861,5.168,10.336
Philippines,2017,65.516,6,19.59,7.62,7.95,15.9,7.95,13.78,7.95,13.25,3.931,12.835,4.992,5.209,10.417
Philippines,2018,72.224,5.66,18.69,7.35,8.23,16.45,8.23,13.45,8.23,13.71,4.088,13.499,5.308,5.944,11.881
Philippines,2019,81.751,5.21,18.16,7.79,8.45,16.91,8.45,12.49,8.45,14.09,4.259,14.846,6.368,6.908,13.824
Philippines,2020,103.673,5,16.89,9,8.74,17.48,8.74,10.83,8.74,14.57,5.184,17.51,9.331,9.061,18.122
Philippines,2021,110.508,5.17,16.68,9.82,8.52,17.03,8.52,11.56,8.52,14.19,5.713,18.433,10.852,9.415,18.82
Philippines,2022,110.233,5.08,15.7,8.98,8.7,17.39,8.7,12.27,8.7,14.49,5.6,17.307,9.899,9.59,19.17
Philippines,2023,108.094,4.77,16.73,8.77,8.16,16.33,8.16,15.31,8.16,13.61,5.156,18.084,9.48,8.82,17.652
Philippines,2024,114.182,5.44,16.55,8.77,8.09,16.18,8.09,15.31,8.09,13.48,6.212,18.897,10.014,9.237,18.475
Philippines,2025,120.468,5.44,15.2,8.77,8.29,16.58,8.29,15.31,8.29,13.82,6.553,18.311,10.565,9.987,19.974
Philippines,2026,124.684,5.44,15.2,8.77,8.29,16.58,8.29,15.31,8.29,13.82,6.783,18.952,10.935,10.336,20.673
Poland,1946,3.192,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.131,0.536,0.268,0.45,0.563
Poland,1947,3.352,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.137,0.563,0.281,0.473,0.591
Poland,1948,3.519,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.144,0.591,0.295,0.496,0.62
Poland,1949,3.695,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.152,0.621,0.31,0.521,0.652
Poland,1950,3.88,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.159,0.652,0.325,0.547,0.684
Poland,1951,4.074,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.167,0.684,0.341,0.574,0.718
Poland,1952,4.278,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.175,0.719,0.358,0.603,0.754
Poland,1953,4.492,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.184,0.755,0.376,0.633,0.792
Poland,1954,4.716,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.193,0.792,0.395,0.665,0.832
Poland,1955,4.952,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.203,0.832,0.415,0.698,0.873
Poland,1956,5.2,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.213,0.874,0.436,0.733,0.917
Poland,1957,5.46,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.224,0.917,0.458,0.77,0.963
Poland,1958,5.733,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.235,0.963,0.48,0.808,1.011
Poland,1959,6.019,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.247,1.011,0.504,0.849,1.061
Poland,1960,6.32,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.259,1.062,0.53,0.891,1.114
Poland,1961,6.636,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.272,1.115,0.556,0.936,1.17
Poland,1962,6.968,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.286,1.171,0.584,0.983,1.229
Poland,1963,7.317,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.3,1.229,0.613,1.032,1.29
Poland,1964,7.683,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.315,1.291,0.644,1.083,1.354
Poland,1965,8.067,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.331,1.355,0.676,1.137,1.422
Poland,1966,8.47,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.347,1.423,0.71,1.194,1.493
Poland,1967,8.894,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.365,1.494,0.745,1.254,1.568
Poland,1968,9.338,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.383,1.569,0.783,1.317,1.646
Poland,1969,9.805,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.402,1.647,0.822,1.383,1.729
Poland,1970,10.295,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.422,1.73,0.863,1.452,1.815
Poland,1971,10.81,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.443,1.816,0.906,1.524,1.906
Poland,1972,11.351,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.465,1.907,0.951,1.6,2.001
Poland,1973,11.918,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.489,2.002,0.999,1.68,2.101
Poland,1974,12.514,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.513,2.102,1.049,1.764,2.206
Poland,1975,13.14,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.539,2.207,1.101,1.853,2.317
Poland,1976,13.797,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.566,2.318,1.156,1.945,2.432
Poland,1977,14.487,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.594,2.434,1.214,2.043,2.554
Poland,1978,15.211,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.624,2.555,1.275,2.145,2.682
Poland,1979,15.972,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.655,2.683,1.338,2.252,2.816
Poland,1980,16.77,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.688,2.817,1.405,2.365,2.957
Poland,1981,17.609,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.722,2.958,1.476,2.483,3.104
Poland,1982,18.489,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.758,3.106,1.549,2.607,3.26
Poland,1983,19.413,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.796,3.261,1.627,2.737,3.423
Poland,1984,20.384,4.1,16.8,8.38,14.1,17.63,10.58,0.2,14.1,14.1,0.836,3.425,1.708,2.874,3.594
Poland,1985,21.403,4.1,16.8,8.38,14.02,17.52,10.51,0.63,14.02,14.02,0.878,3.596,1.794,3.001,3.75
Poland,1986,22.474,4.1,16.8,8.38,14.06,17.57,10.54,0.43,14.06,14.06,0.921,3.776,1.883,3.16,3.949
Poland,1987,23.597,4.1,16.8,8.38,14.04,17.55,10.53,0.54,14.04,14.04,0.967,3.964,1.977,3.313,4.141
Poland,1988,24.777,4.1,16.8,8.38,14.04,17.55,10.53,0.51,14.04,14.04,1.016,4.163,2.076,3.479,4.348
Poland,1989,26.016,4.1,16.8,8.38,12.22,15.27,9.16,9.64,12.22,12.22,1.067,4.371,2.18,3.179,3.973
Poland,1990,27.317,4.1,16.8,8.38,12.22,15.27,9.16,9.64,12.22,12.22,1.12,4.589,2.289,3.338,4.171
Poland,1991,35.4,4.1,16.8,8.38,12.22,15.27,9.16,9.64,12.22,12.22,1.451,5.947,2.967,4.326,5.406
Poland,1992,39.058,4.1,16.8,8.38,12.22,15.27,9.16,9.64,12.22,12.22,1.601,6.562,3.273,4.773,5.964
Poland,1993,39.765,4.1,16.8,8.38,12.22,15.27,9.16,9.64,12.22,12.22,1.63,6.68,3.332,4.859,6.072
Poland,1994,45.876,4.1,16.8,8.38,12.22,15.27,9.16,9.64,12.22,12.22,1.881,7.707,3.844,5.606,7.005
Poland,1995,68.827,4.1,16.8,8.38,12.28,15.35,9.21,9.33,12.28,12.28,2.822,11.563,5.768,8.452,10.565
Poland,1996,88.05,3.86,16.8,8.38,13.76,17.2,10.32,2.15,13.76,13.76,3.399,14.792,7.379,12.116,15.145
Poland,1997,74.493,4.38,11.28,8.38,13.3,16.62,9.97,9.47,13.3,13.3,3.263,8.403,6.242,9.908,12.381
Poland,1998,78.849,4.56,11.28,8.38,13.36,16.7,10.02,8.97,13.36,13.36,3.596,8.894,6.608,10.534,13.168
Poland,1999,75.738,4.5,10.89,8.38,13.86,17.32,10.39,6.93,13.86,13.86,3.408,8.248,6.347,10.497,13.118
Poland,2000,75.948,4.24,11.58,8.38,13.66,17.08,10.25,7.47,13.66,13.66,3.22,8.795,6.364,10.375,12.972
Poland,2001,87.545,4.24,11.87,8.89,13.48,16.84,10.11,7.62,13.48,13.48,3.712,10.392,7.783,11.801,14.743
Poland,2002,90.976,4.2,11.92,9.39,13.51,16.89,10.13,6.94,13.51,13.51,3.821,10.844,8.543,12.291,15.366
Poland,2003,101.856,4.18,11.68,8.95,13.63,17.04,10.22,7.03,13.63,13.63,4.258,11.897,9.116,13.883,17.356
Poland,2004,111.556,4.31,12.32,9.11,13.48,16.85,10.11,6.86,13.48,13.48,4.808,13.744,10.163,15.038,18.797
Poland,2005,130.588,4.35,12.27,8.99,13.62,17.02,10.21,6.3,13.62,13.62,5.681,16.023,11.74,17.786,22.226
Poland,2006,145.948,4.32,12.71,9,13.56,16.95,10.17,6.18,13.56,13.56,6.305,18.55,13.135,19.791,24.738
Poland,2007,173.534,4.67,11.35,9.54,13.72,17.15,10.29,5.83,13.72,13.72,8.104,19.696,16.555,23.809,29.761
Poland,2008,220.75,3.97,11.41,10.27,13.76,17.21,10.32,5.53,13.76,13.76,8.764,25.188,22.671,30.375,37.991
Poland,2009,186.351,3.99,11.08,10.5,13.62,17.02,10.21,6.34,13.62,13.62,7.435,20.648,19.567,25.381,31.717
Poland,2010,202.13,4,11.05,9.98,13.72,17.14,10.29,6.4,13.72,13.72,8.085,22.335,20.173,27.732,34.645
Poland,2011,211.623,4.06,10.95,10.05,13.64,17.04,10.23,6.76,13.64,13.64,8.592,23.173,21.268,28.865,36.061
Poland,2012,200.99,4.18,11.2,10.07,13.51,16.89,10.13,6.99,13.51,13.51,8.401,22.511,20.24,27.154,33.947
Poland,2013,214.17,4.14,11.57,10.49,13.44,16.8,10.08,6.58,13.44,13.44,8.867,24.779,22.466,28.784,35.981
Poland,2014,218.841,4.47,11.57,10.47,13.65,17.06,10.24,5.23,13.65,13.65,9.782,25.32,22.913,29.872,37.334
Poland,2015,188.61,5.13,11.54,10.63,13.58,16.97,10.18,4.82,13.58,13.58,9.676,21.766,20.049,25.613,32.007
Poland,2016,189.548,4.72,11.27,10.95,13.69,17.11,10.27,4.61,13.69,13.69,8.947,21.362,20.756,25.949,32.432
Poland,2017,208.335,4.59,11.04,10.94,13.82,17.28,10.37,4.3,13.82,13.82,9.563,23,22.792,28.792,36
Poland,2018,226.231,4.93,11.11,10.83,13.82,17.27,10.36,4.04,13.82,13.82,11.153,25.134,24.501,31.265,39.07
Poland,2019,234.628,4.72,11.17,11.01,13.87,17.34,10.41,3.73,13.87,13.87,11.074,26.208,25.833,32.543,40.685
Poland,2020,282.574,4.74,10.06,9.68,14.5,18.13,10.88,3.01,14.5,14.5,13.394,28.427,27.353,40.973,51.231
Poland,2021,293.452,5.09,10.6,10.53,14.19,17.74,10.64,2.83,14.19,14.19,14.937,31.106,30.901,41.641,52.058
Poland,2022,288.706,5.1,9.97,11.04,14.02,17.52,10.51,3.8,14.02,14.02,14.724,28.784,31.873,40.477,50.581
Poland,2023,365.579,6.98,9.97,11.75,13.3,16.63,9.98,4.79,13.3,13.3,25.517,36.448,42.955,48.622,60.796
Poland,2024,412.968,8.47,9.97,11.75,13,16.25,9.75,4.79,13,13,34.978,41.173,48.524,53.686,67.107
Poland,2025,465.94,8.47,9.97,11.75,13,16.25,9.75,4.79,13,13,39.465,46.454,54.748,60.572,75.715
Poland,2026,482.248,8.47,9.97,11.75,13,16.25,9.75,4.79,13,13,40.846,48.08,56.664,62.692,78.365
Portugal,1946,0.481,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.021,0.035,0.068,0.121,0.052
Portugal,1947,0.505,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.022,0.036,0.071,0.127,0.054
Portugal,1948,0.53,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.023,0.038,0.074,0.133,0.057
Portugal,1949,0.556,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.024,0.04,0.078,0.14,0.06
Portugal,1950,0.584,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.025,0.042,0.082,0.147,0.063
Portugal,1951,0.613,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.027,0.044,0.086,0.154,0.066
Portugal,1952,0.644,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.028,0.046,0.091,0.162,0.069
Portugal,1953,0.676,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.029,0.049,0.095,0.17,0.073
Portugal,1954,0.71,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.031,0.051,0.1,0.178,0.076
Portugal,1955,0.746,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.033,0.054,0.105,0.187,0.08
Portugal,1956,0.783,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.034,0.056,0.11,0.197,0.084
Portugal,1957,0.822,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.036,0.059,0.116,0.207,0.089
Portugal,1958,0.863,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.038,0.062,0.121,0.217,0.093
Portugal,1959,0.906,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.04,0.065,0.127,0.228,0.098
Portugal,1960,0.952,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.041,0.069,0.134,0.239,0.102
Portugal,1961,1.018,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.044,0.073,0.143,0.256,0.11
Portugal,1962,1.093,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.048,0.079,0.154,0.275,0.118
Portugal,1963,1.164,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.051,0.084,0.164,0.292,0.125
Portugal,1964,1.262,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.055,0.091,0.177,0.317,0.136
Portugal,1965,1.397,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.061,0.101,0.196,0.351,0.15
Portugal,1966,1.53,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.067,0.11,0.215,0.385,0.165
Portugal,1967,1.71,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.075,0.123,0.24,0.43,0.184
Portugal,1968,1.893,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.083,0.137,0.266,0.476,0.204
Portugal,1969,2.077,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.091,0.15,0.292,0.522,0.224
Portugal,1970,2.311,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.101,0.167,0.325,0.581,0.249
Portugal,1971,2.622,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.114,0.189,0.369,0.659,0.282
Portugal,1972,3.203,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.14,0.231,0.45,0.805,0.345
Portugal,1973,4.3,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.187,0.31,0.605,1.081,0.463
Portugal,1974,4.99,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.218,0.36,0.702,1.254,0.537
Portugal,1975,5.513,4.36,7.21,14.06,25.13,10.77,7.18,2.56,14.36,14.36,0.24,0.398,0.775,1.385,0.594
Portugal,1976,6.334,4.36,7.21,14.06,24.75,10.61,7.07,3.64,14.14,14.14,0.276,0.457,0.891,1.568,0.672
Portugal,1977,6.738,4.36,7.21,14.06,23.24,9.96,6.64,7.96,13.28,13.28,0.294,0.486,0.947,1.566,0.671
Portugal,1978,7.381,4.36,7.21,14.06,23.24,9.96,6.64,7.96,13.28,13.28,0.322,0.532,1.038,1.715,0.735
Portugal,1979,8.309,4.36,7.21,14.06,22.98,9.85,6.57,8.69,13.13,13.13,0.362,0.599,1.168,1.909,0.818
Portugal,1980,10.817,4.36,7.21,14.06,23.06,9.88,6.59,8.48,13.18,13.18,0.472,0.78,1.521,2.494,1.069
Portugal,1981,11.365,4.36,7.21,14.06,21.39,9.17,6.11,13.26,12.22,12.22,0.495,0.819,1.598,2.431,1.042
Portugal,1982,10.666,4.36,7.21,14.06,21.01,9,6,14.34,12,12,0.465,0.769,1.5,2.241,0.96
Portugal,1983,10.081,4.36,7.21,14.06,20.53,8.8,5.87,15.71,11.73,11.73,0.44,0.727,1.417,2.07,0.887
Portugal,1984,8.941,4.36,7.21,14.06,19.53,8.37,5.58,18.57,11.16,11.16,0.39,0.645,1.257,1.746,0.748
Portugal,1985,10.938,4.36,7.21,14.06,19.96,8.56,5.7,17.32,11.41,11.41,0.477,0.789,1.538,2.183,0.936
Portugal,1986,15.67,4.36,7.21,14.06,18.82,8.07,5.38,20.58,10.76,10.76,0.683,1.13,2.203,2.949,1.265
Portugal,1987,17.443,4.36,7.21,14.06,19.07,8.17,5.45,19.88,10.9,10.9,0.76,1.258,2.452,3.326,1.425
Portugal,1988,20.169,4.36,9,14.06,18.67,8,5.34,19.22,10.67,10.67,0.879,1.815,2.836,3.766,1.614
Portugal,1989,22.68,4.44,9.87,14.06,19.09,8.18,5.45,17.09,10.91,10.91,1.007,2.238,3.189,4.33,1.855
Portugal,1990,30.567,4.24,10.27,14.06,18.37,7.87,5.25,18.95,10.49,10.49,1.296,3.139,4.298,5.615,2.406
Portugal,1991,37.234,3.88,11.02,14.06,18.44,7.9,5.27,18.34,10.54,10.54,1.445,4.103,5.235,6.866,2.941
Portugal,1992,46.379,3.68,10.59,14.06,18.32,7.85,5.23,19.34,10.47,10.47,1.707,4.911,6.521,8.497,3.641
Portugal,1993,42.51,3.76,10.53,14.06,19.59,8.4,5.6,15.66,11.2,11.2,1.598,4.476,5.977,8.328,3.571
Portugal,1994,41.884,3.86,10.92,14.06,20.28,8.69,5.79,13.21,11.59,11.59,1.617,4.574,5.889,8.494,3.64
Portugal,1995,52.735,4.01,11.66,14.06,19.38,8.3,5.54,14.91,11.07,11.07,2.115,6.149,7.415,10.22,4.377
Portugal,1996,54.547,3.72,12.6,14.06,19.8,8.48,5.66,13.05,11.31,11.31,2.029,6.873,7.669,10.8,4.626
Portugal,1997,50.432,3.64,11.87,14.06,20.89,8.95,5.97,10.74,11.94,11.94,1.836,5.986,7.091,10.535,4.514
Portugal,1998,55.294,3.34,11.87,14.06,21.79,9.34,6.22,8.49,12.45,12.45,1.847,6.563,7.774,12.049,5.164
Portugal,1999,56.568,3.35,11.87,14.06,21.96,9.41,6.27,7.99,12.55,12.55,1.895,6.715,7.953,12.422,5.323
Portugal,2000,52.996,3.28,12.05,14.06,21.89,9.38,6.26,8.05,12.51,12.51,1.738,6.386,7.451,11.601,4.971
Portugal,2001,55.599,3.28,12.1,13.72,22.1,9.47,6.31,7.78,12.63,12.63,1.824,6.728,7.628,12.287,5.265
Portugal,2002,62.225,3.32,11.9,14.46,22.06,9.45,6.3,7.31,12.6,12.6,2.066,7.405,8.998,13.727,5.88
Portugal,2003,78.9,3.16,11.64,14.18,22.46,9.63,6.42,6.84,12.84,12.84,2.493,9.184,11.188,17.721,7.598
Portugal,2004,91.809,3.27,10.96,14.54,22.65,9.71,6.47,6.53,12.94,12.94,3.002,10.062,13.349,20.795,8.915
Portugal,2005,97.885,3.41,10.85,14.63,22.66,9.71,6.47,6.37,12.95,12.95,3.338,10.621,14.321,22.181,9.505
Portugal,2006,100.235,3.35,10.87,13.12,22.96,9.84,6.56,7.05,13.12,13.12,3.358,10.896,13.151,23.014,9.863
Portugal,2007,113.159,3.09,11.05,13.03,22.87,9.8,6.54,7.47,13.07,13.07,3.497,12.504,14.745,25.88,11.09
Portugal,2008,127.227,3.12,10.32,13.17,23.01,9.86,6.57,7.65,13.15,13.15,3.969,13.13,16.756,29.275,12.545
Portugal,2009,127.214,3.05,11.07,12.86,23.13,9.91,6.61,6.92,13.22,13.22,3.88,14.083,16.36,29.425,12.607
Portugal,2010,126.464,2.87,10.42,12.84,23.44,10.04,6.7,6.91,13.39,13.39,3.63,13.178,16.238,29.643,12.697
Portugal,2011,131.142,2.98,10.23,12.53,22.55,9.66,6.44,9.84,12.88,12.88,3.908,13.416,16.432,29.572,12.668
Portugal,2012,115.411,2.88,10.12,12.1,22.38,9.59,6.39,10.96,12.79,12.79,3.324,11.68,13.965,25.829,11.068
Portugal,2013,124.133,2.89,10.54,11.71,22.51,9.65,6.43,10.56,12.86,12.86,3.587,13.084,14.536,27.942,11.979
Portugal,2014,131.467,2.53,9.91,11.15,23.16,9.93,6.62,10.24,13.23,13.23,3.326,13.028,14.659,30.448,13.055
Portugal,2015,105.225,2.76,10.15,11.91,22.69,9.73,6.48,10.34,12.97,12.97,2.904,10.68,12.532,23.876,10.238
Portugal,2016,102.415,3.44,11.05,12.9,21.92,9.39,6.26,9.98,12.53,12.53,3.523,11.317,13.212,22.449,9.617
Portugal,2017,110.568,2.73,11.05,12.54,22.63,9.7,6.47,9.02,12.93,12.93,3.019,12.218,13.865,25.022,10.725
Portugal,2018,114.255,3.1,10.81,13.31,22.5,9.64,6.43,8.49,12.86,12.86,3.542,12.351,15.207,25.707,11.014
Portugal,2019,111.552,3.24,10.89,13.6,22.63,9.7,6.47,7.61,12.93,12.93,3.614,12.148,15.171,25.244,10.821
Portugal,2020,122.837,2.9,9.9,13.76,23.45,10.05,6.7,6.43,13.4,13.4,3.562,12.161,16.902,28.805,12.345
